president_year,sentence,label,polarity
Estrada-2000,"flexible timetables methods, principles.",neutral,0.0
Estrada-2000,reasons demand obvious.,neutral,0.0
Estrada-2000,briefly discuss reverse order.,neutral,0.0
Estrada-2000,"must drop weapons outside armed forces philippines authorized police forces, group whatsoever right maintain armed force military camps within sovereign territory republic.",neutral,0.0619047619047619
Estrada-2000,"secession mere ideology, backed armed force, becomes rebellion.",negative,-0.5
Estrada-2000,"secessionist argue, rebel kill.",neutral,0.0
Estrada-2000,government choice disarm rebel—except duly licensed personal firearms.,neutral,0.0
Estrada-2000,"must drop criminal activities terrorism, bombings, violence place civilized society.",neutral,0.0
Estrada-2000,criminals place negotiating table.,neutral,0.0
Estrada-2000,place jail.,negative,-0.1
Estrada-2000,"all, must drop secessionist goals.",neutral,0.0
Estrada-2000,ask respect recognize sovereignty republic.,neutral,0.0
Estrada-2000,demand do.,neutral,0.0
Estrada-2000,give milf unsolicited advice.,neutral,0.0
Estrada-2000,secession philippines impossible dream.,negative,-0.6666666666666666
Estrada-2000,"simply space geography, demographics, national mentality forcibly carving another state present philippine territory.",neutral,0.16666666666666666
Estrada-2000,"reason, foreign models invoke, like east timor, work you.",negative,-0.125
Estrada-2000,please bear mind neither sole occupants even majority lands wish carve convert state.,neutral,0.0
Estrada-2000,"whole filipino populations mindanao—muslims, christians, lumad—who want territories residences disturbed.",neutral,0.2
Estrada-2000,even majority muslim population shares separatist views violent means employ attain them.,negative,-0.8
Estrada-2000,overriding passion people mindanao peace.,neutral,0.0
Estrada-2000,international community whole neither support sympathize secession.,neutral,0.1
Estrada-2000,"fact, deeply appreciate statement secretary general organization islamic conference , encouraging muslim minorities nonmember states, quote contribute effectively progress countries live respect sovereignty laws.",neutral,0.1965909090909091
Estrada-2000,unquote.,neutral,0.0
Estrada-2000,secession dream also tune history.,neutral,0.0
Estrada-2000,"one lesson historical evolution taught us, diversity cause celebration, segregation cultural crossbreeding leads strength inbreeding leads weakness cultural identities enriched interaction impoverished isolation.",neutral,0.06666666666666667
Estrada-2000,glorious creations achievements civilization products historical confluences islam christianity.,neutral,0.0
Estrada-2000,strive peaceful coexistence interactive harmony constructive interdependence.,neutral,0.25
Estrada-2000,cannot negotiate secession.,neutral,0.0
Estrada-2000,sovereignty integrity republic available compromise trade—not even sake peace.,neutral,0.4
Estrada-2000,peace bartering portion sovereignty immoral peace.,neutral,0.0
Estrada-2000,cannot talk secession.,neutral,0.0
Estrada-2000,talk new beginning mindanao.,neutral,0.13636363636363635
Estrada-2000,"fact, bold enough it, talk different war, bigger war needs fought.",neutral,0.08333333333333333
Estrada-2000,mean guerrilla warfare appear shifted to.,negative,-0.3125
Estrada-2000,"hope stop—for sake people, especially poor, suffer continued hostilities.",negative,-0.8
Estrada-2000,"decide engage us further, ready you.",neutral,0.1
Estrada-2000,"shift strategies tactics, we.",neutral,0.0
Estrada-2000,"talk another war, mean war correct historical wrongs, left sad legacy poverty social injustice mindanao.",negative,-0.15583333333333332
Estrada-2000,"war us, including exrebels, fight together.",neutral,0.0
Estrada-2000,fighting rebellion one thing.,neutral,0.0
Estrada-2000,takes military it.,negative,-0.1
Estrada-2000,fighting root causes rebellion another.,neutral,0.0
Estrada-2000,take whole society it.,neutral,0.2
Estrada-2000,talk possibility amnesty.,neutral,0.0
Estrada-2000,ask milf leaders lead followers walking us along path peace.,neutral,0.0
Estrada-2000,"hand, invite milf followers walk us peace even leaders wont.",neutral,0.0
Estrada-2000,"instead lives hunted fugitives, live lives peaceful farmers, fishermen, factory workers, merchants, entrepreneurs, civil servants, even soldiers policemen.",neutral,0.19318181818181818
Estrada-2000,"short, talk reintegration society.",neutral,0.0
Estrada-2000,also talk autonomy.,neutral,0.0
Estrada-2000,"subject, willing creative explore wide range possibilities, including radical changes political structure.",neutral,0.09666666666666668
Estrada-2000,"urge jointly envision create new order mindanao, restructure governance, economy, social environment island, beauty diversity.",neutral,0.08484848484848484
Estrada-2000,"convert mindanao main food basket philippines, agricultural paradise, booming manufacturing base.",negative,-0.3166666666666667
Estrada-2000,"camp abubakar, soldiers proudly raised philippine flag, developed special economic zone.",neutral,0.36428571428571427
Estrada-2000,"one thing must emphasize, however, autonomy confer immunity exemption good governance, transparency, accountability, particularly use public funds.",neutral,0.28888888888888886
Estrada-2000,government providing full development support mindanao.,neutral,0.35
Estrada-2000,", peace agreement signed, , government poured billion socioeconomic development programs special zone peace development comprising provinces, well support strengthening political institutions autonomous region muslim mindanao .",neutral,0.2523809523809524
Estrada-2000,"move peace process development mindanao forward faster, urge congress pass bill amending armm organic act bill granting special powers enable fasttrack development mindanao.",neutral,0.35714285714285715
Estrada-2000,"matter abu sayyaf, happy hostages released.",neutral,0.8
Estrada-2000,wish give assurance primary concern government safe release hostages.,neutral,0.45
Estrada-2000,"contrary rebel propaganda, fight muslims all.",negative,-0.1
Estrada-2000,brothers.,neutral,0.0
Estrada-2000,"fight rebels outlaws, regardless religion.",neutral,0.0
Estrada-2000,"thus, wish send message muslim filipinos, majority share passion peace renounce separatist rebellion.",neutral,0.0
Estrada-2000,muslim brothers worship god—the god abraham moses.,neutral,0.0
Estrada-2000,"call arabic name, allah, filipino simply means diyos english, god.",neutral,0.0
Estrada-2000,side maybe neither.,neutral,0.0
Estrada-2000,"side peace, therefore sides.",neutral,0.0
Estrada-2000,government invoked constitution rolled back rebellion.,neutral,0.0
Estrada-2000,let us invoke common god build structures peace.,negative,-0.3
Estrada-2000,"embark new beginning mindanao, shall also launch new beginning integrity government.",neutral,0.13636363636363635
Estrada-2000,"address last year, said hindi binebeybi rebelyon.",neutral,0.0
Estrada-2000,pinipisa.,neutral,0.0
Estrada-2000,iyan tinupad.,neutral,0.0
Estrada-2000,"recently, also said i offer peace want peace.",neutral,0.0
Estrada-2000,promise defeat want war.,neutral,0.0
Estrada-2000,iyan tinupad rin.,neutral,0.0
Estrada-2000,"remind statements rebellion, shifting war towards another enemy graft corruption.",neutral,0.0
Estrada-2000,pangako inyo tutuparin rin.,neutral,0.0
Estrada-2000,susunod digmaan tiwali pamahalaan tao pribadong sektor nakikipagsabwatan kanila.,neutral,0.0
Estrada-2000,"graft corruption weakens moral fabric people, robs poor, increases costs business, erodes tax collection efforts, drives away investments.",negative,-0.2
Estrada-2000,world bank estimates least percent government project funds ends kickbacks.,negative,-0.3
Estrada-2000,"world bank, personal request, conducted extensive studies assembled report entitled combating corruption philippines.",neutral,0.0
Estrada-2000,"presents exhaustive analysis corruption country, puts forward set recommendations.",neutral,0.0
Estrada-2000,longer fight corruption piecemeal.,neutral,0.0
Estrada-2000,need comprehensive approach would reduce opportunities corruption remove needless regulations simplify procedures eradicate need recover electoral expenses corrupt means increase public vigilance deter detect commissions graft reform budget processes improve meritocracy civil service target selected departments agencies cleansing increase efficiency speed catching offenders prosecution stiffen sanctions corruption partnerships private sector support judicial reform make courts part solution rather part problem.,negative,-0.08
Estrada-2000,courts allow used refuge scoundrels.,neutral,0.0
Estrada-2000,"warn departments agencies government brace themselves, especially consistently listed surveys studies government corruption.",neutral,0.5
Estrada-2000,submitting congress urgent bill creating antigraft corruption commission.,neutral,0.0
Estrada-2000,bill provide government necessary powers resources combat longfestering cancer society.,neutral,0.0
Estrada-2000,also urge congress pass antiracketeering bill antimoney laundering provisions.,neutral,0.0
Estrada-2000,"pigilin, supilin, sugpuin graft corruption!",neutral,0.0
Estrada-2000,"war graft intensifies, war poverty continues.",neutral,0.0
Estrada-2000,"premise effective way eradicating poverty sound, noninflationary growth development.",neutral,0.5
Estrada-2000,"this, however, must complemented focused interventions aim directly poverty reduction.",neutral,0.1
Estrada-2000,"hence, high priority accorded government agriculture rural areas, education, health, housing, agrarian reform.",neutral,0.08
Estrada-2000,"agriculture, momentary dip first quarter percent growth , resumed robust performance .",neutral,0.25
Estrada-2000,percent growth second quarter year.,neutral,0.0
Estrada-2000,"education, last year constructed thousands new classrooms, provided hundreds thousands new desks, addressed teacher shortage problem, proposed improvements curricula meet global standards local needs.",neutral,0.05454545454545454
Estrada-2000,"partnership private sector, extended assistance students providing access internet.",neutral,0.0
Estrada-2000,"health, launched parallel importation program bring market prices medicines drastically make affordable poor.",negative,-0.2
Estrada-2000,"period july , , households provided housing units.",neutral,0.0
Estrada-2000,represents percent target households sheltered metro manila surrounding provinces.,neutral,0.0
Estrada-2000,"agrarian reform, government distributed total , hectares land , farmers.",neutral,0.0
Estrada-2000,"continued lay groundwork future growth continuing advances construction completion major roads water supply basins, energizing barangays, .",neutral,0.03125
Estrada-2000,"percent power, exploitation natural gas fields reduce dependence imported oil.",neutral,0.1
Estrada-2000,"implementing clean air act, among others, phasing leaded gasoline metro manila ahead schedule.",neutral,0.3666666666666667
Estrada-2000,"removing massive debris pasig river, including sunken vessels, continue rehabilitation works laguna lake tributaries.",neutral,0.0
Estrada-2000,terminated customs valuation surveillance contract sgs.,neutral,0.0
Estrada-2000,saved .,neutral,0.0
Estrada-2000,billion year fees also exceeded customs collection target .,neutral,0.0
Estrada-2000,billion without help.,neutral,0.0
Estrada-2000,"pushed passage ecommerce act, thank congress.",neutral,0.0
Estrada-2000,makes philippines fourth asian country law.,neutral,0.0
Estrada-2000,among countries whose legal systems recognize trade financial transactions shifting away physical paperbased world rapid electronic highways internet.,neutral,0.06666666666666667
Estrada-2000,"external relations, agreed asean leaders advance full establishment asean free trade area.",neutral,0.25
Estrada-2000,"continued play active role asiapacific economic cooperation group , asiaeurope meetings , united nations various agencies.",neutral,0.022222222222222227
Estrada-2000,"strengthen bilateral partnerships, visited china, japan, brunei darussalam, chile, argentina past year.",negative,-0.25
Estrada-2000,"tonight, leaving official visit united states.",neutral,0.0
Estrada-2000,"since last addressed you, economy whole experienced moderate growth, low inflation, low interest rates, strong exports, healthy balance payments, recordhigh international reserves.",neutral,0.21481481481481482
Estrada-2000,", gdp grew .",neutral,0.0
Estrada-2000,percent gnp rose .,neutral,0.6
Estrada-2000,percent.,neutral,0.0
Estrada-2000,"first quarter current year , gdp rose .",neutral,0.2833333333333333
Estrada-2000,percent gnp .,neutral,0.0
Estrada-2000,percent.,neutral,0.0
Estrada-2000,"spectacular, least would say respectable.",neutral,0.26666666666666666
